respondent_id,h1n1_vaccine,seasonal_vaccine
48609,0.02,0.85
48610,0.18,0.61
48611,0.41,0.62
48612,0.15,0.9
48613,0.19,0.33
48614,0.05,0.1
48615,0.16,0.11
48616,0.56,0.76
48617,0.64,0.68
48618,0.12,0.64
48619,0.35,0.11
48620,0.88,0.93
48621,0.05,0.21
48622,0.12,0.39
48623,0.14,0.25
48624,0.3,0.07
48625,0.0,0.1
48626,0.0,0.0
48627,0.17,0.27
48628,0.12,0.3
48629,0.09,0.06
48630,0.07,0.07
48631,0.18,0.53
48632,0.37,0.11
48633,0.0,0.04
48634,0.1,0.26
48635,0.02,0.71
48636,0.0,0.34
48637,0.53,0.64
48638,0.05,0.07
48639,0.12,0.13
48640,0.27,0.22
48641,0.25,0.76
48642,0.4,0.39
48643,0.45,0.77
48644,0.36,0.33
48645,0.08,0.98
48646,0.06,0.47
48647,0.01,0.03
48648,0.12,0.31
48649,0.18,0.47
48650,0.42,0.81
48651,0.16,0.5
48652,0.82,0.93
48653,0.11,0.04
48654,0.06,0.28
48655,0.02,0.04
48656,0.77,0.91
48657,0.25,0.9
48658,0.47,0.63
48659,0.35,0.31
48660,0.01,0.0
48661,0.05,0.86
48662,0.06,0.99
48663,0.33,0.77
48664,0.03,0.13
48665,0.12,0.6
48666,0.08,0.63
48667,0.05,0.03
48668,0.02,0.12
48669,0.22,0.66
48670,0.23,0.29
48671,0.26,0.65
48672,0.02,0.25
48673,0.02,0.56
48674,0.18,0.57
48675,0.09,0.06
48676,0.18,0.03
48677,0.08,0.96
48678,0.03,0.37
48679,0.55,0.92
48680,0.33,0.44
48681,0.1,0.48
48682,0.22,0.35
48683,0.0,0.54
48684,0.03,0.04
48685,0.08,0.17
48686,0.17,0.96
48687,0.71,0.99
48688,0.17,0.5
48689,0.03,0.63
48690,0.32,0.49
48691,0.22,0.9
48692,0.01,0.81
48693,0.42,0.31
48694,0.2,0.95
48695,0.18,0.55
48696,0.16,0.42
48697,0.72,0.92
48698,0.3,0.04
48699,0.14,0.9
48700,0.88,0.94
48701,0.64,0.53
48702,0.0,0.1
48703,0.59,0.61
48704,0.25,0.35
48705,0.18,0.56
48706,0.24,0.3
48707,0.04,0.02
48708,0.53,0.4
48709,0.01,0.98
48710,0.21,0.2
48711,0.26,0.91
48712,0.14,0.34
48713,0.11,0.24
48714,0.24,0.66
48715,0.24,0.32
48716,0.28,0.72
48717,0.75,0.86
48718,0.26,0.85
48719,0.5,0.72
48720,0.01,0.77
48721,0.67,0.68
48722,0.84,0.94
48723,0.12,0.12
48724,0.04,0.03
48725,0.09,0.05
48726,0.43,0.44
48727,0.08,0.16
48728,0.26,0.56
48729,0.2,0.29
48730,0.45,0.61
48731,0.28,0.22
48732,0.48,0.45
48733,0.41,0.69
48734,0.0,0.03
48735,0.77,0.73
48736,0.08,0.04
48737,0.71,0.52
48738,0.03,0.06
48739,0.36,0.78
48740,0.16,0.94
48741,0.2,0.11
48742,0.06,0.26
48743,0.02,0.08
48744,0.01,0.12
48745,0.05,0.13
48746,0.34,0.46
48747,0.15,0.21
48748,0.0,0.63
48749,0.74,0.75
48750,0.16,0.66
48751,0.0,0.99
48752,0.28,0.53
48753,0.02,0.12
48754,0.13,0.34
48755,0.47,0.49
48756,0.06,0.13
48757,0.06,0.08
48758,0.44,0.82
48759,0.16,0.32
48760,0.19,0.94
48761,0.36,0.55
48762,0.79,0.68
48763,0.78,0.82
48764,0.02,0.05
48765,0.84,0.99
48766,0.55,0.66
48767,0.08,0.37
48768,0.17,0.79
48769,0.07,0.42
48770,0.18,0.72
48771,0.04,0.6
48772,0.64,0.68
48773,0.0,0.03
48774,0.0,0.06
48775,0.51,0.75
48776,0.01,0.08
48777,0.67,0.81
48778,0.04,0.05
48779,0.09,0.95
48780,0.18,0.11
48781,0.32,0.65
48782,0.1,0.97
48783,0.03,0.04
48784,0.22,0.53
48785,0.67,0.93
48786,0.11,0.25
48787,0.01,0.2
48788,0.0,0.27
48789,0.05,0.03
48790,0.11,0.98
48791,0.39,0.47
48792,0.12,0.31
48793,0.0,0.03
48794,0.01,0.98
48795,0.94,0.94
48796,0.13,0.19
48797,0.39,0.54
48798,0.09,0.73
48799,0.07,0.21
48800,0.05,0.62
48801,0.07,0.94
48802,0.06,0.15
48803,0.05,0.04
48804,0.1,0.17
48805,0.3,0.47
48806,0.04,0.23
48807,0.19,0.74
48808,0.77,0.75
48809,0.08,0.11
48810,0.52,0.64
48811,0.01,0.26
48812,0.09,0.06
48813,0.07,0.17
48814,0.7,0.78
48815,0.42,0.23
48816,0.38,0.76
48817,0.28,0.33
48818,0.57,0.76
48819,0.17,0.95
48820,0.0,0.26
48821,0.01,0.94
48822,0.01,0.25
48823,0.48,0.78
48824,0.53,0.24
48825,0.04,0.75
48826,0.4,0.65
48827,0.06,0.13
48828,0.17,0.17
48829,0.1,0.26
48830,0.28,0.67
48831,0.51,0.94
48832,0.04,0.28
48833,0.26,0.33
48834,0.09,0.16
48835,0.03,0.31
48836,0.14,0.95
48837,0.24,0.19
48838,0.67,0.55
48839,0.22,0.57
48840,0.22,0.29
48841,0.2,0.28
48842,0.13,0.07
48843,0.17,0.13
48844,0.68,0.51
48845,0.09,0.35
48846,0.07,0.89
48847,0.04,0.44
48848,0.0,0.81
48849,0.04,0.19
48850,0.13,0.72
48851,0.56,0.24
48852,0.08,0.96
48853,0.28,0.43
48854,0.48,0.87
48855,0.31,0.28
48856,0.31,0.85
48857,0.25,0.2
48858,0.79,0.73
48859,0.32,0.84
48860,0.36,0.62
48861,0.03,0.03
48862,0.51,0.72
48863,0.47,0.76
48864,0.2,0.52
48865,0.08,0.07
48866,0.24,0.38
48867,0.02,0.21
48868,0.2,0.62
48869,0.24,0.42
48870,0.07,0.34
48871,0.13,0.4
48872,0.55,0.82
48873,0.23,0.54
48874,0.11,0.19
48875,0.07,0.11
48876,0.01,0.13
48877,0.02,0.14
48878,0.08,0.23
48879,0.64,0.84
48880,0.06,0.61
48881,0.07,0.41
48882,0.47,0.7
48883,0.35,0.76
48884,0.0,0.08
48885,0.05,0.7
48886,0.33,0.66
48887,0.17,0.62
48888,0.13,0.2
48889,0.03,0.28
48890,0.0,0.27
48891,0.16,0.21
48892,0.23,0.79
48893,0.44,0.66
48894,0.37,0.41
48895,0.09,0.2
48896,0.74,0.83
48897,0.11,0.71
48898,0.12,0.98
48899,0.03,0.24
48900,0.43,0.39
48901,0.06,0.53
48902,0.0,0.06
48903,0.31,0.68
48904,0.17,0.13
48905,0.92,0.97
48906,0.03,0.12
48907,0.67,0.75
48908,0.26,0.92
48909,0.03,0.98
48910,0.18,0.08
48911,0.24,0.98
48912,0.05,0.25
48913,0.29,0.48
48914,0.12,0.41
48915,0.04,0.29
48916,0.6,0.86
48917,0.05,0.22
48918,0.39,0.48
48919,0.12,0.67
48920,0.16,0.1
48921,0.75,0.54
48922,0.34,0.37
48923,0.08,0.27
48924,0.07,0.28
48925,0.07,0.25
48926,0.57,0.58
48927,0.31,0.32
48928,0.14,0.54
48929,0.56,0.81
48930,0.54,0.11
48931,0.0,0.2
48932,0.13,0.06
48933,0.85,0.84
48934,0.01,0.07
48935,0.23,0.31
48936,0.16,0.26
48937,0.13,0.12
48938,0.06,0.68
48939,0.24,0.13
48940,0.03,0.02
48941,0.3,0.23
48942,0.05,0.07
48943,0.07,0.82
48944,0.2,0.5
48945,0.39,0.36
48946,0.51,0.7
48947,0.9,0.76
48948,0.21,0.78
48949,0.14,0.25
48950,0.05,0.08
48951,0.0,0.06
48952,0.0,0.0
48953,0.14,0.53
48954,0.38,0.38
48955,0.23,0.21
48956,0.08,0.68
48957,0.2,0.54
48958,0.03,0.06
48959,0.1,0.07
48960,0.14,0.72
48961,0.01,0.02
48962,0.11,0.14
48963,0.04,0.97
48964,0.17,0.83
48965,0.19,0.88
48966,0.15,0.06
48967,0.76,0.61
48968,0.73,0.9
48969,0.02,0.32
48970,0.35,0.88
48971,0.18,0.89
48972,0.26,0.35
48973,0.24,0.57
48974,0.0,0.02
48975,0.33,0.74
48976,0.42,0.68
48977,0.58,0.64
48978,0.08,0.29
48979,0.12,0.23
48980,0.08,0.1
48981,0.18,0.28
48982,0.07,0.96
48983,0.11,0.74
48984,0.41,0.43
48985,0.16,0.46
48986,0.15,0.16
48987,0.04,0.06
48988,0.04,0.07
48989,0.04,0.19
48990,0.01,0.06
48991,0.17,0.28
48992,0.24,0.86
48993,0.58,0.71
48994,0.27,0.5
48995,0.16,0.77
48996,0.1,0.34
48997,0.21,0.72
48998,0.01,0.07
48999,0.07,0.49
49000,0.37,0.98
49001,0.69,0.71
49002,0.22,0.75
49003,0.01,0.05
49004,0.39,0.5
49005,0.16,0.16
49006,0.2,0.22
49007,0.0,0.11
49008,0.03,0.21
49009,0.12,0.89
49010,0.06,0.16
49011,0.2,0.35
49012,0.47,0.59
49013,0.0,0.92
49014,0.05,0.15
49015,0.13,0.36
49016,0.17,0.17
49017,0.04,0.65
49018,0.31,0.77
49019,0.56,0.74
49020,0.2,0.53
49021,0.03,0.26
49022,0.19,0.29
49023,0.18,0.3
49024,0.13,0.69
49025,0.03,0.07
49026,0.13,0.54
49027,0.25,0.47
49028,0.16,0.18
49029,0.71,0.94
49030,0.24,0.64
49031,0.77,0.65
49032,0.01,0.28
49033,0.01,0.46
49034,0.07,0.66
49035,0.52,0.12
49036,0.18,0.4
49037,0.03,0.64
49038,0.03,0.36
49039,0.57,0.76
49040,0.11,0.62
49041,0.14,0.41
49042,0.11,0.95
49043,0.08,0.05
49044,0.07,0.1
49045,0.51,0.4
49046,0.29,0.37
49047,0.87,0.77
49048,0.01,0.17
49049,0.01,0.07
49050,0.12,0.3
49051,0.06,0.09
49052,0.44,0.67
49053,0.05,0.69
49054,0.5,0.77
49055,0.09,0.25
49056,0.18,0.76
49057,0.31,0.9
49058,0.97,0.93
49059,0.02,0.21
49060,0.06,0.59
49061,0.77,0.83
49062,0.09,0.39
49063,0.81,0.91
49064,0.5,0.69
49065,0.78,0.9
49066,0.01,0.7
49067,0.08,0.95
49068,0.41,0.98
49069,0.01,0.02
49070,0.05,0.84
49071,0.79,0.81
49072,0.18,0.93
49073,0.02,0.9
49074,0.16,0.82
49075,0.35,0.41
49076,0.08,0.39
49077,0.24,0.05
49078,0.13,0.5
49079,0.02,0.01
49080,0.27,0.19
49081,0.58,0.84
49082,0.01,0.1
49083,0.04,0.87
49084,0.05,0.06
49085,0.08,0.24
49086,0.13,0.39
49087,0.62,0.26
49088,0.47,0.82
49089,0.79,0.91
49090,0.14,0.69
49091,0.51,0.54
49092,0.02,0.15
49093,0.01,0.08
49094,0.72,0.9
49095,0.24,0.54
49096,0.03,0.44
49097,0.16,0.95
49098,0.01,0.23
49099,0.36,0.86
49100,0.31,0.46
49101,0.16,0.95
49102,0.04,0.85
49103,0.11,0.1
49104,0.04,0.39
49105,0.36,0.46
49106,0.0,0.04
49107,0.2,0.66
49108,0.08,0.4
49109,0.02,0.22
49110,0.07,0.37
49111,0.13,0.14
49112,0.59,0.96
49113,0.03,0.05
49114,0.21,0.54
49115,0.03,0.25
49116,0.54,0.48
49117,0.23,0.3
49118,0.14,0.72
49119,0.39,0.51
49120,0.05,0.07
49121,0.02,0.53
49122,0.22,0.47
49123,0.48,0.41
49124,0.19,0.18
49125,0.03,0.19
49126,0.0,0.92
49127,0.04,0.77
49128,0.29,0.45
49129,0.25,0.16
49130,0.35,0.5
49131,0.64,0.81
49132,0.06,0.98
49133,0.0,0.02
49134,0.02,0.76
49135,0.06,0.11
49136,0.32,0.65
49137,0.02,0.51
49138,0.13,0.48
49139,0.0,0.13
49140,0.05,0.89
49141,0.14,0.11
49142,0.08,0.35
49143,0.27,0.21
49144,0.69,0.84
49145,0.05,0.01
49146,0.03,0.13
49147,0.1,0.46
49148,0.84,0.9
49149,0.46,0.87
49150,0.08,0.28
49151,0.04,0.32
49152,0.3,0.51
49153,0.12,0.13
49154,0.04,0.13
49155,0.25,0.57
49156,0.4,0.46
49157,0.18,0.91
49158,0.49,0.97
49159,0.38,0.29
49160,0.22,0.1
49161,0.04,0.09
49162,0.0,0.02
49163,0.05,0.19
49164,0.28,0.28
49165,0.18,0.38
49166,0.25,0.54
49167,0.0,0.08
49168,0.13,0.23
49169,0.02,0.07
49170,0.59,0.66
49171,0.67,0.62
49172,0.23,0.69
49173,0.58,0.9
49174,0.49,0.66
49175,0.28,0.73
49176,0.02,0.79
49177,0.53,0.69
49178,0.08,0.35
49179,0.47,0.82
49180,0.57,0.88
49181,0.48,0.69
49182,0.09,0.46
49183,0.17,0.76
49184,0.01,0.28
49185,0.44,0.42
49186,0.0,0.71
49187,0.08,0.37
49188,0.36,0.81
49189,0.01,0.98
49190,0.02,0.51
49191,0.32,0.95
49192,0.21,0.46
49193,0.05,0.53
49194,0.03,0.08
49195,0.31,0.43
49196,0.13,0.95
49197,0.17,0.25
49198,0.31,0.89
49199,0.02,0.13
49200,0.1,0.9
49201,0.58,0.38
49202,0.21,0.72
49203,0.66,0.95
49204,0.0,0.11
49205,0.17,0.9
49206,0.13,0.79
49207,0.71,0.84
49208,0.42,0.78
49209,0.32,0.74
49210,0.49,0.28
49211,0.35,0.47
49212,0.36,0.49
49213,0.25,0.51
49214,0.08,0.82
49215,0.33,0.66
49216,0.29,0.56
49217,0.64,0.7
49218,0.44,0.59
49219,0.21,0.8
49220,0.01,0.02
49221,0.08,0.35
49222,0.47,0.74
49223,0.3,0.43
49224,0.2,0.54
49225,0.36,0.91
49226,0.08,0.9
49227,0.18,0.39
49228,0.37,0.2
49229,0.07,0.1
49230,0.47,0.29
49231,0.88,0.92
49232,0.25,0.71
49233,0.11,0.22
49234,0.16,0.89
49235,0.32,0.65
49236,0.02,0.0
49237,0.81,0.95
49238,0.3,0.67
49239,0.76,0.76
49240,0.06,0.25
49241,0.27,0.78
49242,0.16,0.71
49243,0.47,0.3
49244,0.06,0.03
49245,0.85,0.88
49246,0.8,0.97
49247,0.67,0.66
49248,0.04,0.19
49249,0.46,0.78
49250,0.27,0.14
49251,0.14,0.16
49252,0.08,0.96
49253,0.01,0.27
49254,0.54,0.26
49255,0.2,0.9
49256,0.14,0.27
49257,0.03,0.08
49258,0.19,0.21
49259,0.3,0.22
49260,0.28,0.53
49261,0.01,0.05
49262,0.09,0.16
49263,0.03,0.03
49264,0.08,0.89
49265,0.57,0.47
49266,0.2,0.16
49267,0.44,0.42
49268,0.18,0.45
49269,0.09,0.07
49270,0.04,0.11
49271,0.43,0.91
49272,0.26,0.48
49273,0.33,0.69
49274,0.41,0.39
49275,0.13,0.98
49276,0.3,0.75
49277,0.05,0.03
49278,0.75,0.76
49279,0.26,0.38
49280,0.12,0.21
49281,0.09,0.41
49282,0.09,0.32
49283,0.2,0.59
49284,0.11,0.09
49285,0.02,0.29
49286,0.08,0.62
49287,0.59,0.73
49288,0.02,0.06
49289,0.47,0.71
49290,0.57,0.89
49291,0.25,0.52
49292,0.43,0.61
49293,0.07,0.16
49294,0.02,0.05
49295,0.4,0.12
49296,0.16,0.63
49297,0.08,0.76
49298,0.14,0.45
49299,0.11,0.39
49300,0.06,0.5
49301,0.03,0.05
49302,0.03,0.11
49303,0.21,0.74
49304,0.15,0.43
49305,0.11,0.01
49306,0.19,0.5
49307,0.23,0.35
49308,0.25,0.88
49309,0.26,0.33
49310,0.01,0.48
49311,0.12,0.8
49312,0.23,0.63
49313,0.07,0.15
49314,0.28,0.28
49315,0.0,0.03
49316,0.51,0.83
49317,0.13,0.26
49318,0.19,0.26
49319,0.02,0.06
49320,0.07,0.4
49321,0.02,0.12
49322,0.13,0.92
49323,0.61,0.8
49324,0.22,0.35
49325,0.31,0.98
49326,0.1,0.47
49327,0.45,0.37
49328,0.06,0.57
49329,0.1,0.6
49330,0.14,0.44
49331,0.36,0.09
49332,0.03,0.73
49333,0.0,0.21
49334,0.31,0.62
49335,0.27,0.48
49336,0.02,0.03
49337,0.56,0.37
49338,0.03,0.03
49339,0.28,0.48
49340,0.25,0.21
49341,0.0,0.01
49342,0.18,0.26
49343,0.11,0.29
49344,0.18,0.89
49345,0.81,0.91
49346,0.34,0.49
49347,0.18,0.24
49348,0.19,0.65
49349,0.13,0.14
49350,0.24,0.81
49351,0.03,0.01
49352,0.27,0.35
49353,0.19,0.74
49354,0.07,0.48
49355,0.2,0.5
49356,0.11,0.2
49357,0.12,0.52
49358,0.12,0.83
49359,0.14,0.12
49360,0.08,0.11
49361,0.11,0.06
49362,0.06,0.03
49363,0.22,0.32
49364,0.1,0.4
49365,0.45,0.63
49366,0.89,0.58
49367,0.2,0.89
49368,0.37,0.59
49369,0.09,0.49
49370,0.71,0.76
49371,0.26,0.36
49372,0.01,0.09
49373,0.28,0.47
49374,0.1,0.05
49375,0.15,0.32
49376,0.04,0.17
49377,0.09,0.54
49378,0.28,0.78
49379,0.06,0.15
49380,0.92,0.96
49381,0.18,0.28
49382,0.01,0.01
49383,0.16,0.8
49384,0.01,0.01
49385,0.07,0.48
49386,0.01,0.14
49387,0.11,0.15
49388,0.21,0.93
49389,0.08,0.66
49390,0.17,0.26
49391,0.04,0.13
49392,0.15,0.13
49393,0.13,0.49
49394,0.27,0.7
49395,0.49,0.48
49396,0.36,0.47
49397,0.42,0.7
49398,0.34,0.22
49399,0.01,0.07
49400,0.05,0.03
49401,0.35,0.65
49402,0.52,0.71
49403,0.73,0.94
49404,0.04,0.49
49405,0.12,0.08
49406,0.28,0.09
49407,0.0,0.78
49408,0.05,0.16
49409,0.08,0.87
49410,0.2,0.79
49411,0.18,0.73
49412,0.35,0.93
49413,0.07,0.12
49414,0.05,0.12
49415,0.02,0.22
49416,0.81,0.99
49417,0.04,0.47
49418,0.19,0.4
49419,0.38,0.9
49420,0.06,0.87
49421,0.02,0.23
49422,0.76,0.62
49423,0.09,0.08
49424,0.05,0.12
49425,0.23,0.31
49426,0.11,0.58
49427,0.1,0.48
49428,0.16,0.92
49429,0.41,0.73
49430,0.08,0.37
49431,0.18,0.7
49432,0.0,0.11
49433,0.53,0.62
49434,0.23,0.3
49435,0.7,0.66
49436,0.05,0.23
49437,0.48,0.54
49438,0.05,0.04
49439,0.2,0.25
49440,0.18,0.84
49441,0.47,0.84
49442,0.06,0.03
49443,0.24,0.09
49444,0.52,0.72
49445,0.04,0.46
49446,0.04,0.11
49447,0.93,0.73
49448,0.65,0.92
49449,0.74,0.93
49450,0.09,0.66
49451,0.22,0.98
49452,0.06,0.19
49453,0.16,0.19
49454,0.6,0.82
49455,0.01,0.73
49456,0.04,0.12
49457,0.47,0.96
49458,0.11,0.15
49459,0.07,0.85
49460,0.16,0.17
49461,0.85,0.64
49462,0.26,0.67
49463,0.52,0.67
49464,0.01,0.09
49465,0.34,0.76
49466,0.13,0.37
49467,0.19,0.92
49468,0.81,0.92
49469,0.08,0.36
49470,0.3,0.76
49471,0.29,0.66
49472,0.23,0.22
49473,0.54,0.67
49474,0.06,0.31
49475,0.19,0.58
49476,0.11,0.25
49477,0.05,0.92
49478,0.42,0.65
49479,0.4,0.72
49480,0.27,0.49
49481,0.02,0.39
49482,0.1,0.36
49483,0.17,0.27
49484,0.0,0.37
49485,0.31,0.19
49486,0.36,0.27
49487,0.16,0.35
49488,0.59,0.85
49489,0.0,0.37
49490,0.12,0.35
49491,0.21,0.19
49492,0.08,0.31
49493,0.12,0.23
49494,0.25,0.47
49495,0.35,0.65
49496,0.05,0.12
49497,0.04,0.07
49498,0.04,0.16
49499,0.12,0.51
49500,0.15,0.72
49501,0.11,0.32
49502,0.6,0.74
49503,0.05,0.38
49504,0.03,0.43
49505,0.04,0.76
49506,0.28,0.46
49507,0.1,0.36
49508,0.03,0.08
49509,0.2,0.62
49510,0.21,0.59
49511,0.39,0.4
49512,0.62,0.54
49513,0.03,0.04
49514,0.2,0.29
49515,0.03,0.28
49516,0.53,0.56
49517,0.23,0.57
49518,0.08,0.68
49519,0.58,0.83
49520,0.52,0.18
49521,0.44,0.45
49522,0.35,0.66
49523,0.08,0.62
49524,0.28,0.25
49525,0.09,0.2
49526,0.34,0.57
49527,0.13,0.77
49528,0.04,0.89
49529,0.1,0.15
49530,0.77,0.88
49531,0.34,0.9
49532,0.13,0.39
49533,0.31,0.72
49534,0.06,0.21
49535,0.06,0.19
49536,0.17,0.21
49537,0.52,0.6
49538,0.3,0.6
49539,0.22,0.13
49540,0.06,0.23
49541,0.03,0.15
49542,0.12,0.1
49543,0.12,0.07
49544,0.1,0.06
49545,0.14,0.32
49546,0.12,0.2
49547,0.05,0.46
49548,0.62,0.37
49549,0.06,0.06
49550,0.12,0.21
49551,0.52,0.7
49552,0.04,0.45
49553,0.06,0.08
49554,0.72,0.93
49555,0.07,0.63
49556,0.36,0.09
49557,0.08,0.23
49558,0.31,0.54
49559,0.03,0.33
49560,0.15,0.78
49561,0.11,0.24
49562,0.65,0.97
49563,0.56,0.87
49564,0.06,0.77
49565,0.01,0.11
49566,0.09,0.96
49567,0.23,0.44
49568,0.54,0.9
49569,0.07,0.46
49570,0.2,0.39
49571,0.04,0.04
49572,0.1,0.23
49573,0.06,0.34
49574,0.2,0.42
49575,0.25,0.82
49576,0.07,0.15
49577,0.27,0.48
49578,0.34,0.37
49579,0.14,0.08
49580,0.51,0.54
49581,0.23,0.74
49582,0.85,0.38
49583,0.8,0.83
49584,0.26,0.61
49585,0.15,0.18
49586,0.08,0.2
49587,0.51,0.66
49588,0.42,0.8
49589,0.79,0.98
49590,0.01,0.05
49591,0.46,0.71
49592,0.09,0.84
49593,0.1,0.61
49594,0.08,0.89
49595,0.04,0.43
49596,0.05,0.33
49597,0.02,0.62
49598,0.23,0.22
49599,0.06,0.72
49600,0.96,0.83
49601,0.01,0.8
49602,0.19,0.37
49603,0.11,0.19
49604,0.24,0.23
49605,0.14,0.52
49606,0.02,0.48
49607,0.04,0.84
49608,0.09,0.88
49609,0.06,0.4
49610,0.17,0.21
49611,0.24,0.92
49612,0.03,0.29
49613,0.54,0.4
49614,0.43,0.65
49615,0.41,0.56
49616,0.28,0.89
49617,0.18,0.4
49618,0.88,0.95
49619,0.18,0.93
49620,0.2,0.52
49621,0.0,0.0
49622,0.07,0.25
49623,0.32,0.62
49624,0.0,0.32
49625,0.2,0.17
49626,0.26,0.85
49627,0.38,0.43
49628,0.05,0.04
49629,0.02,0.48
49630,0.01,0.03
49631,0.36,0.2
49632,0.32,0.51
49633,0.05,0.98
49634,0.2,0.51
49635,0.77,0.86
49636,0.33,0.42
49637,0.36,0.36
49638,0.19,0.17
49639,0.2,0.4
49640,0.77,0.97
49641,0.31,0.22
49642,0.38,0.69
49643,0.12,0.22
49644,0.27,0.2
49645,0.9,0.99
49646,0.02,0.11
49647,0.27,0.76
49648,0.02,0.97
49649,0.1,0.22
49650,0.12,0.88
49651,0.3,0.13
49652,0.19,0.53
49653,0.03,0.05
49654,0.02,0.95
49655,0.06,0.39
49656,0.09,0.74
49657,0.07,0.78
49658,0.16,0.5
49659,0.44,0.63
49660,0.15,0.44
49661,0.02,0.23
49662,0.03,0.14
49663,0.37,0.58
49664,0.04,0.26
49665,0.78,0.49
49666,0.0,0.15
49667,0.0,0.91
49668,0.16,0.19
49669,0.18,0.92
49670,0.02,0.16
49671,0.31,0.93
49672,0.06,0.75
49673,0.03,0.28
49674,0.13,0.83
49675,0.37,0.51
49676,0.22,0.5
49677,0.14,0.28
49678,0.41,0.62
49679,0.07,0.22
49680,0.76,0.78
49681,0.23,0.61
49682,0.28,0.73
49683,0.74,0.85
49684,0.89,0.95
49685,0.05,0.08
49686,0.02,0.2
49687,0.5,0.81
49688,0.1,0.94
49689,0.03,0.17
49690,0.09,0.39
49691,0.07,0.51
49692,0.5,0.98
49693,0.11,0.17
49694,0.14,0.4
49695,0.4,0.55
49696,0.18,0.58
49697,0.13,0.67
49698,0.33,0.47
49699,0.41,0.26
49700,0.65,0.75
49701,0.08,0.09
49702,0.24,0.78
49703,0.08,0.41
49704,0.03,0.02
49705,0.43,0.44
49706,0.16,0.94
49707,0.22,0.78
49708,0.01,0.03
49709,0.09,0.14
49710,0.02,0.1
49711,0.12,0.8
49712,0.11,0.09
49713,0.72,0.75
49714,0.57,0.73
49715,0.28,0.22
49716,0.27,0.4
49717,0.55,0.91
49718,0.15,0.72
49719,0.77,0.9
49720,0.45,0.92
49721,0.22,0.22
49722,0.1,0.08
49723,0.03,0.27
49724,0.61,0.42
49725,0.1,0.51
49726,0.02,0.06
49727,0.42,0.57
49728,0.0,0.2
49729,0.15,0.64
49730,0.65,0.97
49731,0.12,0.15
49732,0.2,0.08
49733,0.22,0.17
49734,0.11,0.21
49735,0.06,0.63
49736,0.23,0.11
49737,0.03,0.13
49738,0.06,0.97
49739,0.07,0.19
49740,0.09,0.1
49741,0.02,0.02
49742,0.54,0.36
49743,0.69,0.83
49744,0.07,0.13
49745,0.07,0.08
49746,0.07,0.12
49747,0.03,0.81
49748,0.52,0.79
49749,0.28,0.74
49750,0.12,0.74
49751,0.06,0.26
49752,0.16,0.32
49753,0.25,0.59
49754,0.01,0.29
49755,0.1,0.16
49756,0.04,0.9
49757,0.01,0.44
49758,0.17,0.13
49759,0.5,0.91
49760,0.5,0.66
49761,0.02,0.2
49762,0.19,0.61
49763,0.18,0.7
49764,0.39,0.76
49765,0.07,0.06
49766,0.44,0.49
49767,0.07,0.28
49768,0.1,0.96
49769,0.11,0.36
49770,0.44,0.88
49771,0.79,0.91
49772,0.11,0.42
49773,0.12,0.38
49774,0.02,0.88
49775,0.01,0.45
49776,0.16,0.85
49777,0.42,0.37
49778,0.02,0.05
49779,0.26,0.72
49780,0.01,0.0
49781,0.02,0.03
49782,0.22,0.41
49783,0.14,0.6
49784,0.36,0.74
49785,0.21,0.39
49786,0.18,0.91
49787,0.18,0.4
49788,0.08,0.02
49789,0.42,0.24
49790,0.01,0.04
49791,0.73,0.79
49792,0.15,0.8
49793,0.2,0.31
49794,0.69,0.9
49795,0.15,0.19
49796,0.06,0.82
49797,0.63,0.92
49798,0.25,0.37
49799,0.22,0.45
49800,0.41,0.8
49801,0.77,0.97
49802,0.68,0.65
49803,0.01,0.13
49804,0.8,0.62
49805,0.19,0.32
49806,0.0,0.02
49807,0.05,0.23
49808,0.96,0.94
49809,0.3,0.25
49810,0.22,0.26
49811,0.26,0.19
49812,0.5,0.41
49813,0.05,0.27
49814,0.16,0.19
49815,0.0,0.23
49816,0.2,0.84
49817,0.24,0.8
49818,0.76,0.89
49819,0.21,0.21
49820,0.93,0.93
49821,0.88,0.91
49822,0.04,0.04
49823,0.1,0.39
49824,0.03,0.06
49825,0.09,0.14
49826,0.2,0.48
49827,0.53,0.9
49828,0.4,0.26
49829,0.56,0.9
49830,0.15,0.86
49831,0.64,0.58
49832,0.37,0.89
49833,0.19,0.61
49834,0.31,0.77
49835,0.02,0.02
49836,0.02,0.66
49837,0.1,0.45
49838,0.49,0.79
49839,0.56,0.33
49840,0.18,0.57
49841,0.21,0.62
49842,0.03,0.74
49843,0.04,0.61
49844,0.22,0.8
49845,0.66,0.48
49846,0.0,0.12
49847,0.33,0.93
49848,0.0,0.21
49849,0.04,0.28
49850,0.19,0.9
49851,0.01,0.23
49852,0.18,0.34
49853,0.08,0.12
49854,0.21,0.58
49855,0.82,0.94
49856,0.2,0.4
49857,0.11,0.44
49858,0.05,0.5
49859,0.82,0.69
49860,0.02,0.11
49861,0.07,0.45
49862,0.51,0.88
49863,0.2,0.79
49864,0.2,0.3
49865,0.59,0.39
49866,0.59,0.72
49867,0.02,0.21
49868,0.21,0.3
49869,0.36,0.89
49870,0.01,0.73
49871,0.07,0.22
49872,0.19,0.48
49873,0.17,0.9
49874,0.11,0.3
49875,0.04,0.42
49876,0.92,0.95
49877,0.06,0.38
49878,0.0,0.01
